S̩ance,Instrument,Variation
09/01/2019,13102.53,0.06
10/01/2019,13094.69,-0.06
14/01/2019,13057.17,-0.29
15/01/2019,13218.75,1.24
16/01/2019,13187.71,-0.23
17/01/2019,13216.95,0.22
18/01/2019,13224.55,0.06
21/01/2019,13220.11,-0.03
22/01/2019,13328.86,0.82
23/01/2019,13398.97,0.53
24/01/2019,13394.95,-0.03
25/01/2019,13476.48,0.61
28/01/2019,13518.64,0.31
29/01/2019,13474.78,-0.32
30/01/2019,13524.94,0.37
31/01/2019,13400.14,-0.92
01/02/2019,13417.34,0.13
04/02/2019,13430.51,0.1
05/02/2019,13484.0,0.4
06/02/2019,13442.62,-0.31
07/02/2019,13372.6,-0.52
08/02/2019,13354.7,-0.13
11/02/2019,13392.97,0.29
12/02/2019,13530.01,1.02
13/02/2019,13540.44,0.08
14/02/2019,13589.46,0.36
15/02/2019,13489.33,-0.74
18/02/2019,13450.74,-0.29
19/02/2019,13509.02,0.43
20/02/2019,13508.8,0.0
21/02/2019,13399.49,-0.81
22/02/2019,13386.33,-0.1
25/02/2019,13311.02,-0.56
26/02/2019,13512.68,1.51
27/02/2019,13310.64,-1.5
28/02/2019,13273.75,-0.28
01/03/2019,13355.79,0.62
04/03/2019,13387.73,0.24
05/03/2019,13339.05,-0.36
06/03/2019,13227.21,-0.84
07/03/2019,13221.64,-0.04
08/03/2019,13187.69,-0.26
11/03/2019,13208.03,0.15
12/03/2019,13174.29,-0.26
13/03/2019,13200.41,0.2
14/03/2019,12882.11,-2.41
15/03/2019,12968.25,0.67
18/03/2019,12987.61,0.15
19/03/2019,13185.74,1.53
20/03/2019,13154.03,-0.24
21/03/2019,12987.86,-1.26
22/03/2019,12904.64,-0.64
25/03/2019,12919.24,0.11
26/03/2019,12929.35,0.08
27/03/2019,12932.9,0.03
28/03/2019,12948.64,0.12
29/03/2019,12847.24,-0.78
01/04/2019,12873.01,0.2
02/04/2019,12925.43,0.41
03/04/2019,12947.58,0.17
04/04/2019,12970.28,0.18
05/04/2019,12978.35,0.06
08/04/2019,13037.91,0.46
09/04/2019,13012.13,-0.2
10/04/2019,13007.07,-0.04
11/04/2019,13025.01,0.14
12/04/2019,13053.38,0.22
15/04/2019,13060.44,0.05
16/04/2019,13086.32,0.2
17/04/2019,13092.91,0.05
18/04/2019,13007.99,-0.65
19/04/2019,13056.72,0.37
22/04/2019,13126.18,0.53
23/04/2019,13081.29,-0.34
24/04/2019,13052.51,-0.22
25/04/2019,13102.31,0.38
26/04/2019,13090.3,-0.09
29/04/2019,13050.32,-0.31
30/04/2019,13310.54,1.99
02/05/2019,13187.08,-0.93
03/05/2019,13129.56,-0.44
06/05/2019,13122.07,-0.06
07/05/2019,13190.18,0.52
08/05/2019,13157.28,-0.25
09/05/2019,13180.95,0.18
10/05/2019,13278.33,0.74
13/05/2019,13276.31,-0.02
14/05/2019,13276.9,0.0
15/05/2019,13397.68,0.91
16/05/2019,13393.54,-0.03
17/05/2019,13413.28,0.15
20/05/2019,13467.43,0.4
21/05/2019,13366.81,-0.75
22/05/2019,13382.93,0.12
23/05/2019,13297.81,-0.64
24/05/2019,13207.34,-0.68
27/05/2019,13259.82,0.4
28/05/2019,13344.26,0.64
29/05/2019,13251.06,-0.7
30/05/2019,13127.64,-0.93
31/05/2019,13051.66,-0.58
03/06/2019,13119.64,0.52
04/06/2019,13212.66,0.71
10/06/2019,13108.6,-0.79
11/06/2019,13152.87,0.34
12/06/2019,13133.26,-0.15
13/06/2019,13123.57,-0.07
14/06/2019,13275.37,1.16
17/06/2019,13522.79,1.86
18/06/2019,13808.68,2.11
19/06/2019,13809.8,0.01
20/06/2019,13734.66,-0.54
21/06/2019,13623.56,-0.81
24/06/2019,13538.94,-0.62
25/06/2019,13405.25,-0.99
26/06/2019,13357.06,-0.36
27/06/2019,13462.83,0.79
28/06/2019,13464.87,0.02
01/07/2019,13412.4,-0.39
02/07/2019,13386.09,-0.2
03/07/2019,13451.05,0.49
04/07/2019,13497.94,0.35
05/07/2019,13539.67,0.31
08/07/2019,13457.77,-0.6
09/07/2019,13649.63,1.43
10/07/2019,13736.15,0.63
11/07/2019,13648.38,-0.64
12/07/2019,13690.7,0.31
15/07/2019,13633.53,-0.42
16/07/2019,13728.24,0.69
17/07/2019,13873.73,1.06
18/07/2019,13805.76,-0.49
19/07/2019,13872.31,0.48
22/07/2019,13835.2,-0.27
23/07/2019,13828.89,-0.05
24/07/2019,13773.03,-0.4
25/07/2019,13833.77,0.44
26/07/2019,13868.76,0.25
29/07/2019,13835.85,-0.24
31/07/2019,13895.88,0.43
01/08/2019,13881.06,-0.11
02/08/2019,13908.81,0.2
05/08/2019,13860.75,-0.35
06/08/2019,13874.08,0.1
07/08/2019,13812.4,-0.44
08/08/2019,13769.2,-0.31
09/08/2019,13787.51,0.13
15/08/2019,13884.74,0.71
16/08/2019,13877.3,-0.05
19/08/2019,13731.21,-1.05
22/08/2019,13774.75,0.32
23/08/2019,13848.59,0.54
26/08/2019,13843.58,-0.04
27/08/2019,13985.2,1.02
28/08/2019,13907.74,-0.55
29/08/2019,14001.67,0.68
30/08/2019,13867.18,-0.96
02/09/2019,13899.64,0.23
03/09/2019,13883.55,-0.12
04/09/2019,13871.05,-0.09
05/09/2019,13829.71,-0.3
06/09/2019,13809.8,-0.14
09/09/2019,13807.2,-0.02
10/09/2019,13757.58,-0.36
11/09/2019,13700.14,-0.42
12/09/2019,13694.08,-0.04
13/09/2019,13750.23,0.41
16/09/2019,13839.35,0.65
17/09/2019,13741.46,-0.71
18/09/2019,13742.93,0.01
19/09/2019,13822.44,0.58
20/09/2019,13661.91,-1.16
23/09/2019,13633.06,-0.21
24/09/2019,13582.31,-0.37
25/09/2019,13580.9,-0.01
26/09/2019,13630.15,0.36
27/09/2019,13810.09,1.32
30/09/2019,13795.34,-0.11
01/10/2019,13758.11,-0.27
02/10/2019,13622.34,-0.99
03/10/2019,13621.66,-0.01
04/10/2019,13519.35,-0.75
07/10/2019,13498.94,-0.15
08/10/2019,13428.03,-0.53
09/10/2019,13428.77,0.01
10/10/2019,13433.92,0.04
11/10/2019,13439.76,0.04
14/10/2019,13471.97,0.24
15/10/2019,13502.11,0.22
16/10/2019,13494.11,-0.06
17/10/2019,13705.94,1.57
18/10/2019,13703.89,-0.01
21/10/2019,13639.61,-0.47
22/10/2019,13762.48,0.9
23/10/2019,13680.93,-0.59
24/10/2019,13756.65,0.55
25/10/2019,13686.31,-0.51
28/10/2019,13658.77,-0.2
29/10/2019,13613.88,-0.33
30/10/2019,13773.05,1.17
31/10/2019,13588.68,-1.34
01/11/2019,13785.61,1.45
04/11/2019,13745.63,-0.29
05/11/2019,13648.21,-0.71
07/11/2019,13728.69,0.59
08/11/2019,13741.31,0.09
12/11/2019,13681.79,-0.43
13/11/2019,13650.21,-0.23
14/11/2019,13672.6,0.16
15/11/2019,13776.92,0.76
19/11/2019,13855.62,0.57
20/11/2019,13801.62,-0.39
21/11/2019,13915.68,0.83
22/11/2019,13953.27,0.27
25/11/2019,13874.99,-0.56
26/11/2019,13897.79,0.16
27/11/2019,13898.38,0.0
28/11/2019,13908.03,0.07
29/11/2019,13917.54,0.07
02/12/2019,13805.98,-0.8
03/12/2019,13822.13,0.12
04/12/2019,13805.18,-0.12
05/12/2019,13730.41,-0.54
06/12/2019,13786.55,0.41
09/12/2019,13765.52,-0.15
10/12/2019,13836.88,0.52
11/12/2019,13913.28,0.55
12/12/2019,13863.37,-0.36
13/12/2019,13923.61,0.43
16/12/2019,13913.21,-0.07
17/12/2019,13921.03,0.06
18/12/2019,13971.72,0.36
19/12/2019,14016.32,0.32
20/12/2019,14052.85,0.26
23/12/2019,14066.1,0.09
24/12/2019,14121.16,0.39
25/12/2019,14137.13,0.11
26/12/2019,14110.48,-0.19
27/12/2019,14120.97,0.07
30/12/2019,14131.54,0.07
31/12/2019,14284.83,1.08
02/01/2020,14148.26,-0.96
03/01/2020,14220.81,0.51
06/01/2020,14156.1,-0.46
07/01/2020,14198.47,0.3
08/01/2020,14183.69,-0.1
09/01/2020,14311.71,0.9
10/01/2020,14232.09,-0.56
13/01/2020,14151.7,-0.56
14/01/2020,14239.32,0.62
15/01/2020,14255.8,0.12
16/01/2020,14320.72,0.46
17/01/2020,14273.35,-0.33
20/01/2020,14297.04,0.17
21/01/2020,14311.0,0.1
22/01/2020,14432.69,0.85
23/01/2020,14387.89,-0.31
24/01/2020,14508.26,0.84
27/01/2020,14393.25,-0.79
28/01/2020,14469.25,0.53
29/01/2020,14338.62,-0.9
30/01/2020,14286.32,-0.36
31/01/2020,14435.28,1.04
03/02/2020,14238.6,-1.36
04/02/2020,14253.12,0.1
05/02/2020,14296.19,0.3
06/02/2020,14206.64,-0.63
07/02/2020,14216.81,0.07
10/02/2020,14246.81,0.21
11/02/2020,14117.69,-0.91
12/02/2020,14051.63,-0.47
13/02/2020,14238.22,1.33
14/02/2020,14349.49,0.78
17/02/2020,14367.36,0.12
18/02/2020,14332.64,-0.24
19/02/2020,14356.76,0.17
20/02/2020,14338.74,-0.13
21/02/2020,14520.12,1.26
24/02/2020,14428.95,-0.63
25/02/2020,14466.66,0.26
26/02/2020,14433.11,-0.23
27/02/2020,14395.03,-0.26
28/02/2020,14183.0,-1.47
02/03/2020,14123.43,-0.42
03/03/2020,13940.78,-1.29
04/03/2020,13906.01,-0.25
05/03/2020,13823.68,-0.59
06/03/2020,13381.16,-3.2
09/03/2020,12498.35,-6.6
10/03/2020,13346.23,6.78
11/03/2020,13239.9,-0.8
12/03/2020,12261.0,-7.39
13/03/2020,12300.6,0.32
16/03/2020,11096.58,-9.79
17/03/2020,10743.91,-3.18
18/03/2020,10325.77,-3.89
19/03/2020,10716.81,3.79
20/03/2020,11116.93,3.73
23/03/2020,11533.59,3.75
24/03/2020,11705.29,1.49
25/03/2020,11338.38,-3.13
26/03/2020,11236.71,-0.9
27/03/2020,11043.59,-1.72
30/03/2020,11065.03,0.19
31/03/2020,11053.9,-0.1
01/04/2020,10935.1,-1.07
02/04/2020,10790.23,-1.32
03/04/2020,10501.31,-2.68
06/04/2020,10274.15,-2.16
07/04/2020,9877.66,-3.86
08/04/2020,10115.04,2.4
09/04/2020,10150.51,0.35
10/04/2020,10227.27,0.76
13/04/2020,10237.38,0.1
14/04/2020,10207.75,-0.29
15/04/2020,10056.02,-1.49
16/04/2020,10025.99,-0.3
17/04/2020,9887.06,-1.39
20/04/2020,9850.54,-0.37
21/04/2020,9622.56,-2.31
22/04/2020,9638.84,0.17
23/04/2020,9638.19,-0.01
24/04/2020,9756.58,1.23
27/04/2020,9808.28,0.53
28/04/2020,9977.88,1.73
29/04/2020,10115.52,1.38
30/04/2020,10300.23,1.83
04/05/2020,10317.95,0.17
05/05/2020,10384.75,0.65
06/05/2020,10317.4,-0.65
07/05/2020,10284.77,-0.32
08/05/2020,10063.8,-2.15
11/05/2020,9992.09,-0.71
12/05/2020,9705.42,-2.87
13/05/2020,9591.42,-1.17
14/05/2020,9672.51,0.85
15/05/2020,9797.43,1.29
18/05/2020,9981.33,1.88
19/05/2020,9867.19,-1.14
20/05/2020,9850.77,-0.17
21/05/2020,10001.55,1.53
22/05/2020,10078.26,0.77
26/05/2020,10224.06,1.45
27/05/2020,10385.3,1.58
28/05/2020,10237.47,-1.42
29/05/2020,10279.14,0.41
01/06/2020,10307.33,0.27
02/06/2020,10408.19,0.98
03/06/2020,10528.59,1.16
04/06/2020,10565.82,0.35
05/06/2020,10548.01,-0.17
08/06/2020,10634.99,0.82
09/06/2020,10600.89,-0.32
10/06/2020,10454.61,-1.38
11/06/2020,10457.09,0.02
12/06/2020,10350.95,-1.02
15/06/2020,10429.14,0.76
16/06/2020,10519.19,0.86
17/06/2020,10938.2,3.98
18/06/2020,10848.95,-0.82
19/06/2020,10859.54,0.1
22/06/2020,10930.76,0.66
23/06/2020,10852.73,-0.71
24/06/2020,10729.03,-1.14
25/06/2020,10686.53,-0.4
26/06/2020,10526.91,-1.49
29/06/2020,10520.79,-0.06
30/06/2020,10586.53,0.62
01/07/2020,10653.91,0.64
02/07/2020,10646.12,-0.07
03/07/2020,10665.82,0.18
06/07/2020,10593.44,-0.68
07/07/2020,10581.82,-0.11
08/07/2020,10598.21,0.15
09/07/2020,10610.45,0.12
10/07/2020,10550.86,-0.56
13/07/2020,10532.46,-0.17
14/07/2020,10524.28,-0.08
15/07/2020,10627.75,0.98
16/07/2020,10674.72,0.44
17/07/2020,10651.44,-0.22
20/07/2020,10689.51,0.36
21/07/2020,10696.71,0.07
22/07/2020,10639.53,-0.53
23/07/2020,10683.09,0.41
24/07/2020,10687.25,0.04
27/07/2020,10734.89,0.45
28/07/2020,10860.89,1.17
29/07/2020,10939.45,0.72
03/08/2020,10890.45,-0.45
04/08/2020,10876.4,-0.13
05/08/2020,10875.11,-0.01
06/08/2020,10969.9,0.87
07/08/2020,11013.01,0.39
10/08/2020,11068.55,0.5
11/08/2020,11133.57,0.59
12/08/2020,11191.96,0.52
13/08/2020,11217.29,0.23
17/08/2020,11206.07,-0.1
18/08/2020,11167.95,-0.34
19/08/2020,11124.49,-0.39
24/08/2020,11031.68,-0.83
25/08/2020,10937.46,-0.85
26/08/2020,10782.05,-1.42
27/08/2020,10639.43,-1.32
28/08/2020,10518.09,-1.14
31/08/2020,10562.0,0.42
01/09/2020,10883.86,3.05
02/09/2020,10830.31,-0.49
03/09/2020,10866.03,0.33
04/09/2020,10754.91,-1.02
07/09/2020,10846.29,0.85
08/09/2020,10736.96,-1.01
09/09/2020,10771.45,0.32
10/09/2020,10861.98,0.84
11/09/2020,10836.42,-0.24
14/09/2020,10775.9,-0.56
15/09/2020,10661.3,-1.06
16/09/2020,10621.21,-0.38
17/09/2020,10549.56,-0.67
18/09/2020,10564.95,0.15
21/09/2020,10611.72,0.44
22/09/2020,10630.92,0.18
23/09/2020,10608.7,-0.21
24/09/2020,10412.95,-1.85
25/09/2020,10421.9,0.09
28/09/2020,10462.18,0.39
29/09/2020,10479.05,0.16
30/09/2020,10500.16,0.2
01/10/2020,10552.74,0.5
02/10/2020,10572.34,0.19
05/10/2020,10618.25,0.43
06/10/2020,10740.75,1.15
07/10/2020,10800.74,0.56
08/10/2020,10790.55,-0.09
09/10/2020,10769.83,-0.19
12/10/2020,10764.82,-0.05
13/10/2020,10854.71,0.84
14/10/2020,11174.65,2.95
15/10/2020,11049.4,-1.12
16/10/2020,10939.97,-0.99
19/10/2020,10884.37,-0.51
20/10/2020,10920.1,0.33
21/10/2020,10922.45,0.02
22/10/2020,11016.84,0.86
23/10/2020,11121.48,0.95
26/10/2020,11119.77,-0.02
27/10/2020,11142.31,0.2
28/10/2020,11122.5,-0.18
02/11/2020,11023.34,-0.89
03/11/2020,11012.57,-0.1
04/11/2020,11003.57,-0.08
05/11/2020,11022.89,0.18
09/11/2020,11299.59,2.51
10/11/2020,11388.87,0.79
11/11/2020,11340.5,-0.42
12/11/2020,11358.87,0.16
13/11/2020,11425.09,0.58
16/11/2020,11504.23,0.69
17/11/2020,11540.46,0.31
19/11/2020,11552.24,0.1
20/11/2020,11810.11,2.23
23/11/2020,11822.21,0.1
24/11/2020,11932.26,0.93
25/11/2020,12072.78,1.18
26/11/2020,11931.26,-1.17
27/11/2020,11761.61,-1.42
30/11/2020,11914.29,1.3
01/12/2020,11844.84,-0.58
02/12/2020,11822.67,-0.19
03/12/2020,11839.42,0.14
04/12/2020,11867.89,0.24
07/12/2020,11905.86,0.32
08/12/2020,11977.3,0.6
09/12/2020,11985.36,0.07
10/12/2020,12001.24,0.13
11/12/2020,12294.94,2.45
14/12/2020,12243.62,-0.42
15/12/2020,12260.6,0.14
16/12/2020,12438.31,1.45
17/12/2020,12572.79,1.08
18/12/2020,12533.1,-0.32
21/12/2020,12048.77,-3.86
22/12/2020,12305.09,2.13
23/12/2020,12375.06,0.57
24/12/2020,12266.9,-0.87
25/12/2020,12220.18,-0.38
28/12/2020,12222.34,0.02
29/12/2020,12208.92,-0.11
30/12/2020,12161.65,-0.39
31/12/2020,12207.24,0.37
04/01/2021,12307.0,0.82
05/01/2021,12130.07,-1.44
06/01/2021,12005.83,-1.02
07/01/2021,12118.76,0.94
08/01/2021,12043.17,-0.62
12/01/2021,12141.73,0.82
13/01/2021,12083.66,-0.48
14/01/2021,12193.96,0.91
15/01/2021,12361.18,1.37
18/01/2021,12463.09,0.82
19/01/2021,12454.77,-0.07
20/01/2021,12490.76,0.29
21/01/2021,12440.31,-0.4
22/01/2021,12557.54,0.94
25/01/2021,12684.09,1.01
26/01/2021,12733.27,0.39
27/01/2021,12663.28,-0.55
28/01/2021,12581.75,-0.64
29/01/2021,12612.26,0.24
01/02/2021,12603.75,-0.07
02/02/2021,12647.86,0.35
03/02/2021,12657.56,0.08
04/02/2021,12577.08,-0.64
05/02/2021,12564.34,-0.1
08/02/2021,12584.53,0.16
09/02/2021,12504.31,-0.64
10/02/2021,12346.46,-1.26
11/02/2021,12379.6,0.27
12/02/2021,12412.13,0.26
15/02/2021,12349.6,-0.5
16/02/2021,12408.75,0.48
17/02/2021,12307.83,-0.81
18/02/2021,12417.62,0.89
19/02/2021,12332.52,-0.69
22/02/2021,12352.91,0.17
23/02/2021,12237.27,-0.94
24/02/2021,12084.23,-1.25
25/02/2021,12147.61,0.52
26/02/2021,12165.47,0.15
01/03/2021,12208.19,0.35
02/03/2021,12141.29,-0.55
03/03/2021,12111.08,-0.25
04/03/2021,12116.92,0.05
05/03/2021,12092.36,-0.2
08/03/2021,12020.0,-0.6
09/03/2021,12061.78,0.35
10/03/2021,12055.23,-0.05
11/03/2021,12028.56,-0.22
12/03/2021,12147.29,0.99
15/03/2021,12108.48,-0.32
16/03/2021,12105.4,-0.03
17/03/2021,12238.79,1.1
18/03/2021,12165.15,-0.6
19/03/2021,12243.99,0.65
22/03/2021,12160.95,-0.68
23/03/2021,12045.0,-0.95
24/03/2021,12152.73,0.89
25/03/2021,12255.99,0.85
26/03/2021,12279.88,0.19
29/03/2021,12179.19,-0.82
30/03/2021,12345.38,1.36
31/03/2021,12285.62,-0.48
01/04/2021,12484.81,1.62
02/04/2021,12491.66,0.05
05/04/2021,12397.71,-0.75
06/04/2021,12360.56,-0.3
07/04/2021,12360.44,0.0
08/04/2021,12334.21,-0.21
09/04/2021,12391.93,0.47
12/04/2021,12429.19,0.3
13/04/2021,12383.1,-0.37
14/04/2021,12410.52,0.22
15/04/2021,12391.92,-0.15
16/04/2021,12418.77,0.22
19/04/2021,12408.59,-0.08
20/04/2021,12487.35,0.63
21/04/2021,12419.33,-0.54
22/04/2021,12432.29,0.1
23/04/2021,12507.72,0.61
26/04/2021,12486.63,-0.17
27/04/2021,12479.77,-0.05
28/04/2021,12482.31,0.02
29/04/2021,12479.65,-0.02
30/04/2021,12490.44,0.09
03/05/2021,12578.46,0.7
04/05/2021,12644.98,0.53
05/05/2021,12704.7,0.47
06/05/2021,12798.0,0.73
07/05/2021,12801.49,0.03
10/05/2021,12834.41,0.26
11/05/2021,12761.79,-0.57
12/05/2021,12808.03,0.36
17/05/2021,13035.53,1.78
18/05/2021,12989.69,-0.35
19/05/2021,13085.92,0.74
20/05/2021,12858.27,-1.74
21/05/2021,12979.45,0.94
24/05/2021,12918.0,-0.47
25/05/2021,12914.95,-0.02
26/05/2021,12976.04,0.47
27/05/2021,12905.15,-0.55
28/05/2021,13042.0,1.06
31/05/2021,12911.86,-1.0
01/06/2021,12980.02,0.53
02/06/2021,13055.47,0.58
03/06/2021,13132.67,0.59
04/06/2021,13075.3,-0.44
07/06/2021,13091.76,0.13
08/06/2021,13086.96,-0.04
09/06/2021,13042.96,-0.34
10/06/2021,13085.91,0.33
11/06/2021,13069.48,-0.13
14/06/2021,13181.34,0.86
15/06/2021,13111.27,-0.53
16/06/2021,13072.5,-0.3
17/06/2021,13085.06,0.1
18/06/2021,13159.81,0.57
21/06/2021,13224.02,0.49
22/06/2021,13198.52,-0.19
23/06/2021,13206.69,0.06
24/06/2021,13142.1,-0.49
25/06/2021,13117.62,-0.19
28/06/2021,13175.87,0.44
29/06/2021,13137.13,-0.29
30/06/2021,13112.15,-0.19
01/07/2021,13158.41,0.35
02/07/2021,13162.95,0.03
05/07/2021,12897.39,-2.02
06/07/2021,12814.0,-0.65
07/07/2021,12908.68,0.74
08/07/2021,12936.97,0.22
09/07/2021,12910.63,-0.2
12/07/2021,12909.43,-0.01
13/07/2021,12905.67,-0.03
14/07/2021,12869.84,-0.28
15/07/2021,12796.01,-0.57
16/07/2021,12876.55,0.63
19/07/2021,12816.42,-0.47
20/07/2021,12743.17,-0.57
23/07/2021,12864.33,0.95
26/07/2021,12850.97,-0.1
27/07/2021,12917.18,0.52
28/07/2021,12932.47,0.12
29/07/2021,13049.82,0.91
02/08/2021,13240.51,1.46
03/08/2021,13231.35,-0.07
04/08/2021,13208.7,-0.17
05/08/2021,13287.85,0.6
06/08/2021,13332.74,0.34
09/08/2021,13266.46,-0.5
11/08/2021,13363.39,0.73
12/08/2021,13270.64,-0.69
13/08/2021,13386.3,0.87
16/08/2021,13376.54,-0.07
17/08/2021,13364.46,-0.09
18/08/2021,13373.09,0.06
19/08/2021,13348.0,-0.19
23/08/2021,13514.28,1.25
24/08/2021,13447.98,-0.49
25/08/2021,13415.18,-0.24
26/08/2021,13487.7,0.54
27/08/2021,13583.24,0.71
30/08/2021,13585.61,0.02
31/08/2021,13457.55,-0.94
01/09/2021,13457.55,0.0
02/09/2021,13443.8,-0.1
03/09/2021,13533.67,0.67
06/09/2021,13511.87,-0.16
07/09/2021,13500.4,-0.08
08/09/2021,13521.57,0.16
09/09/2021,13773.0,1.86
10/09/2021,13623.47,-1.09
13/09/2021,13620.33,-0.02
14/09/2021,13625.9,0.04
15/09/2021,13594.78,-0.23
16/09/2021,13583.43,-0.08
17/09/2021,13729.08,1.07
20/09/2021,13625.8,-0.75
21/09/2021,13662.61,0.27
22/09/2021,13673.71,0.08
23/09/2021,13808.62,0.99
24/09/2021,13866.51,0.42
27/09/2021,13890.27,0.17
28/09/2021,13935.45,0.33
29/09/2021,13951.23,0.11
30/09/2021,14004.61,0.38
01/10/2021,13923.75,-0.58
04/10/2021,13895.39,-0.2
05/10/2021,13806.39,-0.64
06/10/2021,13809.95,0.03
07/10/2021,13803.4,-0.05
08/10/2021,13988.56,1.34
11/10/2021,13848.53,-1.0
12/10/2021,13870.5,0.16
13/10/2021,13907.13,0.26
14/10/2021,13989.7,0.59
15/10/2021,13954.11,-0.25
18/10/2021,14001.89,0.34
21/10/2021,14010.23,0.06
22/10/2021,14016.78,0.05
25/10/2021,14102.13,0.61
26/10/2021,14369.77,1.9
27/10/2021,14380.05,0.07
28/10/2021,14400.52,0.14
29/10/2021,14231.01,-1.18
01/11/2021,14273.68,0.3
02/11/2021,14316.47,0.3
03/11/2021,14309.01,-0.05
04/11/2021,14260.28,-0.34
05/11/2021,14150.92,-0.77
08/11/2021,14186.33,0.25
09/11/2021,14156.65,-0.21
10/11/2021,14114.66,-0.3
11/11/2021,14075.33,-0.28
12/11/2021,14075.47,0.0
15/11/2021,14023.75,-0.37
16/11/2021,13941.65,-0.59
17/11/2021,13991.72,0.36
19/11/2021,14051.92,0.43
22/11/2021,14095.74,0.31
23/11/2021,14071.22,-0.17
24/11/2021,14132.69,0.44
25/11/2021,14085.15,-0.34
26/11/2021,13928.43,-1.11
29/11/2021,13791.09,-0.99
30/11/2021,13766.48,-0.18
01/12/2021,13924.56,1.15
02/12/2021,14042.21,0.84
03/12/2021,14035.27,-0.05
06/12/2021,13896.2,-0.99
07/12/2021,14011.68,0.83
08/12/2021,14046.44,0.25
09/12/2021,14049.28,0.02
10/12/2021,14067.16,0.13
13/12/2021,13983.59,-0.59
14/12/2021,13994.25,0.08
15/12/2021,13963.17,-0.22
16/12/2021,13988.99,0.18
17/12/2021,13993.02,0.03
20/12/2021,13880.81,-0.8
21/12/2021,13967.66,0.63
22/12/2021,13866.55,-0.72
23/12/2021,13936.93,0.51
24/12/2021,13924.17,-0.09
27/12/2021,13936.09,0.09
28/12/2021,14023.07,0.62
29/12/2021,14059.5,0.26
30/12/2021,14094.63,0.25
31/12/2021,14106.23,0.08
03/01/2022,13962.55,-1.02
04/01/2022,13938.77,-0.17
05/01/2022,13973.0,0.25
06/01/2022,14083.54,0.79
07/01/2022,14226.64,1.02
10/01/2022,14220.06,-0.05
12/01/2022,14232.41,0.09
13/01/2022,14256.76,0.17
14/01/2022,14543.95,2.01
17/01/2022,14449.53,-0.65
18/01/2022,14429.17,-0.14
19/01/2022,14376.95,-0.36
20/01/2022,14392.02,0.1
21/01/2022,14451.23,0.41
24/01/2022,14408.31,-0.3
25/01/2022,14391.38,-0.12
26/01/2022,14368.71,-0.16
27/01/2022,14412.77,0.31
28/01/2022,14551.57,0.96
31/01/2022,14669.97,0.81
01/02/2022,14564.33,-0.72
02/02/2022,14698.07,0.92
03/02/2022,14800.06,0.69
04/02/2022,14822.25,0.15
07/02/2022,14823.39,0.01
08/02/2022,14856.37,0.22
09/02/2022,14792.26,-0.43
10/02/2022,14851.89,0.4
11/02/2022,14802.53,-0.33
14/02/2022,14673.63,-0.87
15/02/2022,14453.65,-1.5
16/02/2022,14415.19,-0.27
17/02/2022,14377.65,-0.26
18/02/2022,14442.74,0.45
21/02/2022,14389.81,-0.37
22/02/2022,14277.62,-0.78
23/02/2022,14365.36,0.61
24/02/2022,13652.88,-4.96
25/02/2022,14033.15,2.79
28/02/2022,13969.67,-0.45
01/03/2022,13953.62,-0.11
02/03/2022,13977.61,0.17
03/03/2022,13710.4,-1.91
04/03/2022,13658.51,-0.38
07/03/2022,13174.7,-3.54
08/03/2022,13503.86,2.5
09/03/2022,13689.24,1.37
10/03/2022,13429.32,-1.9
11/03/2022,13465.72,0.27
14/03/2022,13513.43,0.35
15/03/2022,13552.64,0.29
16/03/2022,13679.52,0.94
17/03/2022,14039.58,2.63
18/03/2022,13789.69,-1.78
21/03/2022,13714.0,-0.55
22/03/2022,13663.88,-0.37
23/03/2022,13307.49,-2.61
24/03/2022,13229.46,-0.59
25/03/2022,13334.1,0.79
28/03/2022,13383.88,0.37
29/03/2022,13541.38,1.18
30/03/2022,13630.22,0.66
31/03/2022,13654.59,0.18
01/04/2022,13651.04,-0.03
04/04/2022,13677.26,0.19
05/04/2022,13741.9,0.47
06/04/2022,13777.62,0.26
07/04/2022,13793.75,0.12
08/04/2022,13789.89,-0.03
11/04/2022,13766.62,-0.17
12/04/2022,13759.45,-0.05
13/04/2022,13736.18,-0.17
14/04/2022,13755.31,0.14
15/04/2022,13813.92,0.43
18/04/2022,13836.03,0.16
19/04/2022,13817.42,-0.13
20/04/2022,13837.0,0.14
21/04/2022,13758.66,-0.57
22/04/2022,13790.21,0.23
25/04/2022,13831.65,0.3
26/04/2022,13704.02,-0.92
27/04/2022,13744.56,0.3
28/04/2022,13747.5,0.02
29/04/2022,13775.6,0.2
04/05/2022,13756.46,-0.14
05/05/2022,13750.19,-0.05
06/05/2022,13684.28,-0.48
09/05/2022,13523.39,-1.18
10/05/2022,13204.49,-2.36
11/05/2022,13242.25,0.29
12/05/2022,13119.99,-0.92
13/05/2022,13277.97,1.2
16/05/2022,13271.52,-0.05
17/05/2022,13274.23,0.02
18/05/2022,13250.58,-0.18
19/05/2022,13310.19,0.45
20/05/2022,13236.22,-0.56
23/05/2022,13219.04,-0.13
24/05/2022,13065.81,-1.16
25/05/2022,13017.37,-0.37
26/05/2022,13072.3,0.42
27/05/2022,12952.65,-0.92
30/05/2022,12932.37,-0.16
31/05/2022,12895.66,-0.28
