Date, Open, High, Low, Close
05/08/09, 120.83, 120.83, 120.83, 120.83
05/07/09, 119.34, 119.34, 119.34, 119.34
05/06/09, 118.48, 118.48, 118.48, 118.48
05/05/09, 115.26, 115.26, 115.26, 115.26
05/04/09, 115.74, 115.74, 115.74, 115.74
05/01/09, 114.13, 114.13, 114.13, 114.13
04/30/09, 110.57, 110.57, 110.57, 110.57
04/29/09, 109.87, 109.87, 109.87, 109.87
04/28/09, 107.49, 107.49, 107.49, 107.49
04/27/09, 108.60, 108.60, 108.60, 108.60
04/24/09, 111.03, 111.03, 111.03, 111.03
04/23/09, 109.73, 109.73, 109.73, 109.73
04/22/09, 110.00, 110.00, 110.00, 110.00
04/21/09, 109.78, 109.78, 109.78, 109.78
04/20/09, 109.63, 109.63, 109.63, 109.63
04/17/09, 113.58, 113.58, 113.58, 113.58
04/16/09, 113.27, 113.27, 113.27, 113.27
04/15/09, 113.76, 113.76, 113.76, 113.76
04/14/09, 113.35, 113.35, 113.35, 113.35
04/13/09, 113.16, 113.16, 113.16, 113.16
04/09/09, 113.12, 113.12, 113.12, 113.12
04/08/09, 111.37, 111.37, 111.37, 111.37
04/07/09, 110.70, 110.70, 110.70, 110.70
04/06/09, 111.81, 111.81, 111.81, 111.81
04/03/09, 113.68, 113.68, 113.68, 113.68
04/02/09, 112.30, 112.30, 112.30, 112.30
04/01/09, 108.69, 108.69, 108.69, 108.69
03/31/09, 109.78, 109.78, 109.78, 109.78
03/30/09, 107.16, 107.16, 107.16, 107.16
03/27/09, 110.18, 110.18, 110.18, 110.18
03/26/09, 112.91, 112.91, 112.91, 112.91
03/25/09, 112.43, 112.43, 112.43, 112.43
03/24/09, 113.44, 113.44, 113.44, 113.44
03/23/09, 114.20, 114.20, 114.20, 114.20
03/20/09, 112.81, 112.81, 112.81, 112.81
03/19/09, 112.48, 112.48, 112.48, 112.48
03/18/09, 106.46, 106.46, 106.46, 106.46
03/17/09, 108.27, 108.27, 108.27, 108.27
03/16/09, 107.39, 107.39, 107.39, 107.39
03/13/09, 105.94, 105.94, 105.94, 105.94
03/12/09, 106.12, 106.12, 106.12, 106.12
03/11/09, 102.69, 102.69, 102.69, 102.69
03/10/09, 104.76, 104.76, 104.76, 104.76
03/09/09, 104.83, 104.83, 104.83, 104.83
03/06/09, 105.83, 105.83, 105.83, 105.83
03/05/09, 104.73, 104.73, 104.73, 104.73
03/04/09, 106.81, 106.81, 106.81, 106.81
03/03/09, 103.28, 103.28, 103.28, 103.28
03/02/09, 102.00, 102.00, 102.00, 102.00
02/27/09, 105.99, 105.99, 105.99, 105.99
02/26/09, 106.69, 106.69, 106.69, 106.69
02/25/09, 105.30, 105.30, 105.30, 105.30
02/24/09, 103.93, 103.93, 103.93, 103.93
02/23/09, 102.58, 102.58, 102.58, 102.58
02/20/09, 102.88, 102.88, 102.88, 102.88
02/19/09, 104.06, 104.06, 104.06, 104.06
02/18/09, 102.55, 102.55, 102.55, 102.55
02/17/09, 103.52, 103.52, 103.52, 103.52
02/13/09, 108.16, 108.16, 108.16, 108.16
02/12/09, 109.05, 109.05, 109.05, 109.05
02/11/09, 109.83, 109.83, 109.83, 109.83
02/10/09, 110.56, 110.56, 110.56, 110.56
02/09/09, 112.82, 112.82, 112.82, 112.82
02/06/09, 113.14, 113.14, 113.14, 113.14
02/05/09, 111.75, 111.75, 111.75, 111.75
02/04/09, 110.25, 110.25, 110.25, 110.25
02/03/09, 109.78, 109.78, 109.78, 109.78
02/02/09, 109.44, 109.44, 109.44, 109.44
01/30/09, 110.93, 110.93, 110.93, 110.93
01/29/09, 110.85, 110.85, 110.85, 110.85
01/28/09, 111.26, 111.26, 111.26, 111.26
01/27/09, 110.31, 110.31, 110.31, 110.31
01/26/09, 114.25, 114.25, 114.25, 114.25
01/23/09, 113.24, 113.24, 113.24, 113.24
01/22/09, 110.29, 110.29, 110.29, 110.29
01/21/09, 111.18, 111.18, 111.18, 111.18
01/20/09, 110.39, 110.39, 110.39, 110.39
01/16/09, 112.83, 112.83, 112.83, 112.83
01/15/09, 111.40, 111.40, 111.40, 111.40
01/14/09, 111.77, 111.77, 111.77, 111.77
01/13/09, 113.46, 113.46, 113.46, 113.46
01/12/09, 113.33, 113.33, 113.33, 113.33
01/09/09, 118.27, 118.27, 118.27, 118.27
01/08/09, 117.00, 117.00, 117.00, 117.00
01/07/09, 118.93, 118.93, 118.93, 118.93
01/06/09, 123.46, 123.46, 123.46, 123.46
01/05/09, 120.56, 120.56, 120.56, 120.56
01/02/09, 119.81, 119.81, 119.81, 119.81
12/31/08, 117.24, 117.24, 117.24, 117.24
12/30/08, 113.47, 113.47, 113.47, 113.47
12/29/08, 113.44, 113.44, 113.44, 113.44
12/26/08, 112.57, 112.57, 112.57, 112.57
12/24/08, 110.94, 110.94, 110.94, 110.94
12/23/08, 111.45, 111.45, 111.45, 111.45
12/22/08, 110.77, 110.77, 110.77, 110.77
12/19/08, 111.28, 111.28, 111.28, 111.28
12/18/08, 112.28, 112.28, 112.28, 112.28
12/17/08, 113.94, 113.94, 113.94, 113.94
12/16/08, 113.69, 113.69, 113.69, 113.69
12/15/08, 112.64, 112.64, 112.64, 112.64
12/12/08, 112.64, 112.64, 112.64, 112.64
12/11/08, 114.31, 114.31, 114.31, 114.31
12/10/08, 111.46, 111.46, 111.46, 111.46
12/09/08, 108.78, 108.78, 108.78, 108.78
12/08/08, 109.74, 109.74, 109.74, 109.74
12/05/08, 106.09, 106.09, 106.09, 106.09
12/04/08, 110.58, 110.58, 110.58, 110.58
12/03/08, 114.71, 114.71, 114.71, 114.71
12/02/08, 116.35, 116.35, 116.35, 116.35
12/01/08, 118.20, 118.20, 118.20, 118.20
11/28/08, 122.75, 122.75, 122.75, 122.75
11/26/08, 124.07, 124.07, 124.07, 124.07
11/25/08, 120.98, 120.98, 120.98, 120.98
11/24/08, 123.64, 123.64, 123.64, 123.64
11/21/08, 117.70, 117.70, 117.70, 117.70
11/20/08, 117.45, 117.45, 117.45, 117.45
11/19/08, 121.74, 121.74, 121.74, 121.74
11/18/08, 122.35, 122.35, 122.35, 122.35
11/17/08, 122.99, 122.99, 122.99, 122.99
11/14/08, 124.10, 124.10, 124.10, 124.10
11/13/08, 123.53, 123.53, 123.53, 123.53
11/12/08, 123.10, 123.10, 123.10, 123.10
11/11/08, 125.93, 125.93, 125.93, 125.93
11/10/08, 130.57, 130.57, 130.57, 130.57
11/07/08, 127.71, 127.71, 127.71, 127.71
11/06/08, 128.57, 128.57, 128.57, 128.57
11/05/08, 133.27, 133.27, 133.27, 133.27
11/04/08, 137.63, 137.63, 137.63, 137.63
11/03/08, 131.32, 131.32, 131.32, 131.32
10/31/08, 131.97, 131.97, 131.97, 131.97
10/30/08, 131.26, 131.26, 131.26, 131.26
10/29/08, 135.49, 135.49, 135.49, 135.49
10/28/08, 128.05, 128.05, 128.05, 128.05
10/27/08, 127.64, 127.64, 127.64, 127.64
10/24/08, 126.20, 126.20, 126.20, 126.20
10/23/08, 129.57, 129.57, 129.57, 129.57
10/22/08, 130.65, 130.65, 130.65, 130.65
10/21/08, 136.57, 136.57, 136.57, 136.57
10/20/08, 138.55, 138.55, 138.55, 138.55
10/17/08, 138.05, 138.05, 138.05, 138.05
10/16/08, 135.47, 135.47, 135.47, 135.47
10/15/08, 138.64, 138.64, 138.64, 138.64
10/14/08, 144.87, 144.87, 144.87, 144.87
10/13/08, 146.09, 146.09, 146.09, 146.09
10/10/08, 142.17, 142.17, 142.17, 142.17
10/09/08, 151.56, 151.56, 151.56, 151.56
10/08/08, 151.51, 151.51, 151.51, 151.51
10/07/08, 152.10, 152.10, 152.10, 152.10
10/06/08, 150.87, 150.87, 150.87, 150.87
10/03/08, 159.02, 159.02, 159.02, 159.02
10/02/08, 159.87, 159.87, 159.87, 159.87
10/01/08, 167.48, 167.48, 167.48, 167.48
09/30/08, 167.78, 167.78, 167.78, 167.78
09/29/08, 167.55, 167.55, 167.55, 167.55
09/26/08, 176.79, 176.79, 176.79, 176.79
09/25/08, 179.31, 179.31, 179.31, 179.31
09/24/08, 178.44, 178.44, 178.44, 178.44
09/23/08, 179.35, 179.35, 179.35, 179.35
09/22/08, 181.71, 181.71, 181.71, 181.71
09/19/08, 175.38, 175.38, 175.38, 175.38
09/18/08, 171.85, 171.85, 171.85, 171.85
09/17/08, 173.18, 173.18, 173.18, 173.18
09/16/08, 167.39, 167.39, 167.39, 167.39
09/15/08, 172.50, 172.50, 172.50, 172.50
09/12/08, 175.76, 175.76, 175.76, 175.76
09/11/08, 173.04, 173.04, 173.04, 173.04
09/10/08, 174.31, 174.31, 174.31, 174.31
09/09/08, 175.99, 175.99, 175.99, 175.99
09/08/08, 178.73, 178.73, 178.73, 178.73
09/05/08, 178.58, 178.58, 178.58, 178.58
09/04/08, 181.89, 181.89, 181.89, 181.89
09/03/08, 182.66, 182.66, 182.66, 182.66
09/02/08, 183.77, 183.77, 183.77, 183.77
08/29/08, 189.89, 189.89, 189.89, 189.89
08/28/08, 190.88, 190.88, 190.88, 190.88
08/27/08, 194.71, 194.71, 194.71, 194.71
08/26/08, 193.75, 193.75, 193.75, 193.75
08/25/08, 192.73, 192.73, 192.73, 192.73
08/22/08, 192.92, 192.92, 192.92, 192.92
08/21/08, 198.44, 198.44, 198.44, 198.44
08/20/08, 191.72, 191.72, 191.72, 191.72
08/19/08, 190.17, 190.17, 190.17, 190.17
08/18/08, 188.32, 188.32, 188.32, 188.32
08/15/08, 187.15, 187.15, 187.15, 187.15
08/14/08, 190.68, 190.68, 190.68, 190.68
08/13/08, 192.60, 192.60, 192.60, 192.60
08/12/08, 187.45, 187.45, 187.45, 187.45
08/11/08, 188.47, 188.47, 188.47, 188.47
08/08/08, 189.30, 189.30, 189.30, 189.30
08/07/08, 195.65, 195.65, 195.65, 195.65
08/06/08, 194.71, 194.71, 194.71, 194.71
08/05/08, 195.56, 195.56, 195.56, 195.56
08/04/08, 197.18, 197.18, 197.18, 197.18
08/01/08, 204.35, 204.35, 204.35, 204.35
07/31/08, 205.10, 205.10, 205.10, 205.10
07/30/08, 205.96, 205.96, 205.96, 205.96
07/29/08, 203.18, 203.18, 203.18, 203.18
07/28/08, 204.88, 204.88, 204.88, 204.88
07/25/08, 203.75, 203.75, 203.75, 203.75
07/24/08, 204.39, 204.39, 204.39, 204.39
07/23/08, 206.13, 206.13, 206.13, 206.13
07/22/08, 209.88, 209.88, 209.88, 209.88
07/21/08, 213.32, 213.32, 213.32, 213.32
07/18/08, 213.45, 213.45, 213.45, 213.45
07/17/08, 216.13, 216.13, 216.13, 216.13
07/16/08, 222.19, 222.19, 222.19, 222.19
07/15/08, 224.21, 224.21, 224.21, 224.21
07/14/08, 229.62, 229.62, 229.62, 229.62
07/11/08, 231.05, 231.05, 231.05, 231.05
07/10/08, 229.92, 229.92, 229.92, 229.92
07/09/08, 225.67, 225.67, 225.67, 225.67
07/08/08, 225.29, 225.29, 225.29, 225.29
07/07/08, 231.72, 231.72, 231.72, 231.72
07/03/08, 237.80, 237.80, 237.80, 237.80
07/02/08, 237.95, 237.95, 237.95, 237.95
07/01/08, 235.17, 235.17, 235.17, 235.17
06/30/08, 233.03, 233.03, 233.03, 233.03
06/27/08, 234.12, 234.12, 234.12, 234.12
06/26/08, 233.75, 233.75, 233.75, 233.75
06/25/08, 227.93, 227.93, 227.93, 227.93
06/24/08, 229.02, 229.02, 229.02, 229.02
06/23/08, 230.22, 230.22, 230.22, 230.22
06/20/08, 230.14, 230.14, 230.14, 230.14
06/19/08, 227.76, 227.76, 227.76, 227.76
06/18/08, 231.72, 231.72, 231.72, 231.72
06/17/08, 228.99, 228.99, 228.99, 228.99
06/16/08, 227.99, 227.99, 227.99, 227.99
06/13/08, 226.02, 226.02, 226.02, 226.02
06/12/08, 225.70, 225.70, 225.70, 225.70
06/11/08, 225.29, 225.29, 225.29, 225.29
06/10/08, 219.46, 219.46, 219.46, 219.46
06/09/08, 221.09, 221.09, 221.09, 221.09
06/06/08, 223.73, 223.73, 223.73, 223.73
06/05/08, 217.55, 217.55, 217.55, 217.55
06/04/08, 212.95, 212.95, 212.95, 212.95
06/03/08, 213.60, 213.60, 213.60, 213.60
06/02/08, 215.68, 215.68, 215.68, 215.68
05/30/08, 213.95, 213.95, 213.95, 213.95
05/29/08, 211.02, 211.02, 211.02, 211.02
05/28/08, 217.55, 217.55, 217.55, 217.55
05/27/08, 216.80, 216.80, 216.80, 216.80
05/23/08, 219.56, 219.56, 219.56, 219.56
05/22/08, 217.61, 217.61, 217.61, 217.61
05/21/08, 220.41, 220.41, 220.41, 220.41
05/20/08, 217.10, 217.10, 217.10, 217.10
05/19/08, 214.49, 214.49, 214.49, 214.49
05/16/08, 216.31, 216.31, 216.31, 216.31
05/15/08, 214.68, 214.68, 214.68, 214.68
05/14/08, 214.95, 214.95, 214.95, 214.95
05/13/08, 216.23, 216.23, 216.23, 216.23
05/12/08, 215.09, 215.09, 215.09, 215.09
05/09/08, 216.51, 216.51, 216.51, 216.51
05/08/08, 214.15, 214.15, 214.15, 214.15
05/07/08, 213.65, 213.65, 213.65, 213.65
05/06/08, 212.73, 212.73, 212.73, 212.73
05/05/08, 211.01, 211.01, 211.01, 211.01
05/02/08, 208.12, 208.12, 208.12, 208.12
05/01/08, 204.00, 204.00, 204.00, 204.00
04/30/08, 208.55, 208.55, 208.55, 208.55
04/29/08, 209.26, 209.26, 209.26, 209.26
04/28/08, 213.95, 213.95, 213.95, 213.95
04/25/08, 212.94, 212.94, 212.94, 212.94
04/24/08, 211.57, 211.57, 211.57, 211.57
04/23/08, 214.78, 214.78, 214.78, 214.78
04/22/08, 215.21, 215.21, 215.21, 215.21
04/21/08, 212.25, 212.25, 212.25, 212.25
04/18/08, 214.31, 214.31, 214.31, 214.31
04/17/08, 214.40, 214.40, 214.40, 214.40
04/16/08, 215.00, 215.00, 215.00, 215.00
04/15/08, 212.74, 212.74, 212.74, 212.74
04/14/08, 210.54, 210.54, 210.54, 210.54
04/11/08, 209.22, 209.22, 209.22, 209.22
04/10/08, 210.68, 210.68, 210.68, 210.68
04/09/08, 210.97, 210.97, 210.97, 210.97
04/08/08, 205.85, 205.85, 205.85, 205.85
04/07/08, 207.33, 207.33, 207.33, 207.33
04/04/08, 204.70, 204.70, 204.70, 204.70
04/03/08, 202.55, 202.55, 202.55, 202.55
04/02/08, 203.12, 203.12, 203.12, 203.12
04/01/08, 199.57, 199.57, 199.57, 199.57
03/31/08, 201.60, 201.60, 201.60, 201.60
03/28/08, 205.09, 205.09, 205.09, 205.09
03/27/08, 207.92, 207.92, 207.92, 207.92
03/26/08, 206.43, 206.43, 206.43, 206.43
03/25/08, 203.30, 203.30, 203.30, 203.30
03/24/08, 199.52, 199.52, 199.52, 199.52
03/20/08, 197.33, 197.33, 197.33, 197.33
03/19/08, 201.39, 201.39, 201.39, 201.39
03/18/08, 210.20, 210.20, 210.20, 210.20
03/17/08, 206.12, 206.12, 206.12, 206.12
03/14/08, 215.83, 215.83, 215.83, 215.83
03/13/08, 218.97, 218.97, 218.97, 218.97
03/12/08, 217.88, 217.88, 217.88, 217.88
03/11/08, 216.34, 216.34, 216.34, 216.34
03/10/08, 215.21, 215.21, 215.21, 215.21
03/07/08, 215.01, 215.01, 215.01, 215.01
03/06/08, 216.75, 216.75, 216.75, 216.75
03/05/08, 219.09, 219.09, 219.09, 219.09
03/04/08, 213.86, 213.86, 213.86, 213.86
03/03/08, 217.96, 217.96, 217.96, 217.96
02/29/08, 215.52, 215.52, 215.52, 215.52
02/28/08, 216.46, 216.46, 216.46, 216.46
02/27/08, 212.69, 212.69, 212.69, 212.69
02/26/08, 211.75, 211.75, 211.75, 211.75
02/25/08, 209.00, 209.00, 209.00, 209.00
02/22/08, 207.72, 207.72, 207.72, 207.72
02/21/08, 206.69, 206.69, 206.69, 206.69
02/20/08, 205.41, 205.41, 205.41, 205.41
02/19/08, 205.25, 205.25, 205.25, 205.25
02/15/08, 199.57, 199.57, 199.57, 199.57
02/14/08, 199.88, 199.88, 199.88, 199.88
02/13/08, 196.13, 196.13, 196.13, 196.13
02/12/08, 196.10, 196.10, 196.10, 196.10
02/11/08, 197.87, 197.87, 197.87, 197.87
02/08/08, 197.07, 197.07, 197.07, 197.07
02/07/08, 192.86, 192.86, 192.86, 192.86
02/06/08, 190.70, 190.70, 190.70, 190.70
02/05/08, 189.99, 189.99, 189.99, 189.99
02/04/08, 191.79, 191.79, 191.79, 191.79
02/01/08, 189.85, 189.85, 189.85, 189.85
01/31/08, 192.29, 192.29, 192.29, 192.29
01/30/08, 191.12, 191.12, 191.12, 191.12
01/29/08, 191.06, 191.06, 191.06, 191.06
01/28/08, 189.36, 189.36, 189.36, 189.36
01/25/08, 187.68, 187.68, 187.68, 187.68
01/24/08, 185.36, 185.36, 185.36, 185.36
01/23/08, 181.16, 181.16, 181.16, 181.16
01/22/08, 185.32, 185.32, 185.32, 185.32
01/18/08, 188.17, 188.17, 188.17, 188.17
01/17/08, 187.70, 187.70, 187.70, 187.70
01/16/08, 187.64, 187.64, 187.64, 187.64
01/15/08, 190.04, 190.04, 190.04, 190.04
01/14/08, 192.48, 192.48, 192.48, 192.48
01/11/08, 190.22, 190.22, 190.22, 190.22
01/10/08, 189.09, 189.09, 189.09, 189.09
01/09/08, 190.04, 190.04, 190.04, 190.04
01/08/08, 190.80, 190.80, 190.80, 190.80
01/07/08, 187.70, 187.70, 187.70, 187.70
01/04/08, 189.84, 189.84, 189.84, 189.84
01/03/08, 190.92, 190.92, 190.92, 190.92
01/02/08, 189.58, 189.58, 189.58, 189.58
12/31/07, 184.96, 184.96, 184.96, 184.96
12/28/07, 184.77, 184.77, 184.77, 184.77
12/27/07, 185.57, 185.57, 185.57, 185.57
12/26/07, 185.38, 185.38, 185.38, 185.38
12/24/07, 182.97, 182.97, 182.97, 182.97
12/21/07, 183.03, 183.03, 183.03, 183.03
12/20/07, 180.80, 180.80, 180.80, 180.80
12/19/07, 181.37, 181.37, 181.37, 181.37
12/18/07, 179.72, 179.72, 179.72, 179.72
12/17/07, 180.10, 180.10, 180.10, 180.10
12/14/07, 180.65, 180.65, 180.65, 180.65
12/13/07, 180.97, 180.97, 180.97, 180.97
12/12/07, 183.29, 183.29, 183.29, 183.29
12/11/07, 179.55, 179.55, 179.55, 179.55
12/10/07, 178.22, 178.22, 178.22, 178.22
12/07/07, 178.34, 178.34, 178.34, 178.34
12/06/07, 178.10, 178.10, 178.10, 178.10
12/05/07, 176.22, 176.22, 176.22, 176.22
12/04/07, 176.56, 176.56, 176.56, 176.56
12/03/07, 176.52, 176.52, 176.52, 176.52
11/30/07, 177.25, 177.25, 177.25, 177.25
11/29/07, 179.20, 179.20, 179.20, 179.20
11/28/07, 179.38, 179.38, 179.38, 179.38
11/27/07, 181.27, 181.27, 181.27, 181.27
11/26/07, 184.02, 184.02, 184.02, 184.02
11/23/07, 184.24, 184.24, 184.24, 184.24
11/21/07, 181.85, 181.85, 181.85, 181.85
11/20/07, 182.35, 182.35, 182.35, 182.35
11/19/07, 179.98, 179.98, 179.98, 179.98
11/16/07, 181.76, 181.76, 181.76, 181.76
11/15/07, 180.40, 180.40, 180.40, 180.40
11/14/07, 183.10, 183.10, 183.10, 183.10
11/13/07, 180.22, 180.22, 180.22, 180.22
11/12/07, 182.01, 182.01, 182.01, 182.01
11/09/07, 184.53, 184.53, 184.53, 184.53
11/08/07, 183.56, 183.56, 183.56, 183.56
11/07/07, 183.67, 183.67, 183.67, 183.67
11/06/07, 184.92, 184.92, 184.92, 184.92
11/05/07, 182.27, 182.27, 182.27, 182.27
11/02/07, 184.19, 184.19, 184.19, 184.19
11/01/07, 182.53, 182.53, 182.53, 182.53
10/31/07, 183.52, 183.52, 183.52, 183.52
10/30/07, 180.43, 180.43, 180.43, 180.43
10/29/07, 182.79, 182.79, 182.79, 182.79
10/26/07, 180.61, 180.61, 180.61, 180.61
10/25/07, 179.22, 179.22, 179.22, 179.22
10/24/07, 176.48, 176.48, 176.48, 176.48
10/23/07, 176.61, 176.61, 176.61, 176.61
10/22/07, 177.34, 177.34, 177.34, 177.34
10/19/07, 179.05, 179.05, 179.05, 179.05
10/18/07, 180.13, 180.13, 180.13, 180.13
10/17/07, 178.51, 178.51, 178.51, 178.51
10/16/07, 178.78, 178.78, 178.78, 178.78
10/15/07, 178.97, 178.97, 178.97, 178.97
10/12/07, 176.94, 176.94, 176.94, 176.94
10/11/07, 177.21, 177.21, 177.21, 177.21
10/10/07, 175.43, 175.43, 175.43, 175.43
10/09/07, 173.33, 173.33, 173.33, 173.33
10/08/07, 172.12, 172.12, 172.12, 172.12
10/05/07, 175.73, 175.73, 175.73, 175.73
10/04/07, 177.22, 177.22, 177.22, 177.22
10/03/07, 176.60, 176.60, 176.60, 176.60
10/02/07, 176.49, 176.49, 176.49, 176.49
10/01/07, 178.08, 178.08, 178.08, 178.08
09/28/07, 178.25, 178.25, 178.25, 178.25
09/27/07, 179.72, 179.72, 179.72, 179.72
09/26/07, 177.40, 177.40, 177.40, 177.40
09/25/07, 176.71, 176.71, 176.71, 176.71
09/24/07, 177.84, 177.84, 177.84, 177.84
09/21/07, 177.22, 177.22, 177.22, 177.22
09/20/07, 177.18, 177.18, 177.18, 177.18
09/19/07, 175.81, 175.81, 175.81, 175.81
09/18/07, 175.11, 175.11, 175.11, 175.11
09/17/07, 174.54, 174.54, 174.54, 174.54
09/14/07, 172.32, 172.32, 172.32, 172.32
09/13/07, 171.74, 171.74, 171.74, 171.74
09/12/07, 172.48, 172.48, 172.48, 172.48
09/11/07, 170.24, 170.24, 170.24, 170.24
09/10/07, 168.60, 168.60, 168.60, 168.60
09/07/07, 167.12, 167.12, 167.12, 167.12
09/06/07, 166.85, 166.85, 166.85, 166.85
09/05/07, 166.92, 166.92, 166.92, 166.92
09/04/07, 167.04, 167.04, 167.04, 167.04
08/31/07, 165.57, 165.57, 165.57, 165.57
08/30/07, 165.10, 165.10, 165.10, 165.10
08/29/07, 164.43, 164.43, 164.43, 164.43
08/28/07, 163.54, 163.54, 163.54, 163.54
08/27/07, 163.99, 163.99, 163.99, 163.99
08/24/07, 164.41, 164.41, 164.41, 164.41
08/23/07, 163.14, 163.14, 163.14, 163.14
08/22/07, 161.95, 161.95, 161.95, 161.95
08/21/07, 161.06, 161.06, 161.06, 161.06
08/20/07, 161.70, 161.70, 161.70, 161.70
08/17/07, 164.21, 164.21, 164.21, 164.21
08/16/07, 161.68, 161.68, 161.68, 161.68
08/15/07, 167.33, 167.33, 167.33, 167.33
08/14/07, 167.80, 167.80, 167.80, 167.80
08/13/07, 168.14, 168.14, 168.14, 168.14
08/10/07, 167.60, 167.60, 167.60, 167.60
08/09/07, 167.52, 167.52, 167.52, 167.52
08/08/07, 168.27, 168.27, 168.27, 168.27
08/07/07, 167.84, 167.84, 167.84, 167.84
08/06/07, 167.52, 167.52, 167.52, 167.52
08/03/07, 169.60, 169.60, 169.60, 169.60
08/02/07, 170.39, 170.39, 170.39, 170.39
08/01/07, 170.82, 170.82, 170.82, 170.82
07/31/07, 172.45, 172.45, 172.45, 172.45
07/30/07, 171.46, 171.46, 171.46, 171.46
07/27/07, 170.30, 170.30, 170.30, 170.30
07/26/07, 168.74, 168.74, 168.74, 168.74
07/25/07, 169.58, 169.58, 169.58, 169.58
07/24/07, 169.46, 169.46, 169.46, 169.46
07/23/07, 170.20, 170.20, 170.20, 170.20
07/20/07, 173.48, 173.48, 173.48, 173.48
07/19/07, 174.26, 174.26, 174.26, 174.26
07/18/07, 172.81, 172.81, 172.81, 172.81
07/17/07, 169.80, 169.80, 169.80, 169.80
07/16/07, 171.10, 171.10, 171.10, 171.10
07/13/07, 174.54, 174.54, 174.54, 174.54
07/12/07, 173.51, 173.51, 173.51, 173.51
07/11/07, 173.29, 173.29, 173.29, 173.29
07/10/07, 173.30, 173.30, 173.30, 173.30
07/09/07, 171.74, 171.74, 171.74, 171.74
07/06/07, 171.64, 171.64, 171.64, 171.64
07/05/07, 170.84, 170.84, 170.84, 170.84
07/03/07, 170.10, 170.10, 170.10, 170.10
07/02/07, 170.48, 170.48, 170.48, 170.48
06/29/07, 169.67, 169.67, 169.67, 169.67
06/28/07, 168.61, 168.61, 168.61, 168.61
06/27/07, 168.95, 168.95, 168.95, 168.95
06/26/07, 168.52, 168.52, 168.52, 168.52
06/25/07, 170.25, 170.25, 170.25, 170.25
06/22/07, 170.89, 170.89, 170.89, 170.89
06/21/07, 172.40, 172.40, 172.40, 172.40
06/20/07, 173.57, 173.57, 173.57, 173.57
06/19/07, 173.57, 173.57, 173.57, 173.57
06/18/07, 176.10, 176.10, 176.10, 176.10
06/15/07, 176.48, 176.48, 176.48, 176.48
06/14/07, 174.80, 174.80, 174.80, 174.80
06/13/07, 172.17, 172.17, 172.17, 172.17
06/12/07, 171.29, 171.29, 171.29, 171.29
06/11/07, 172.27, 172.27, 172.27, 172.27
06/08/07, 169.82, 169.82, 169.82, 169.82
06/07/07, 173.07, 173.07, 173.07, 173.07
06/06/07, 173.74, 173.74, 173.74, 173.74
06/05/07, 174.81, 174.81, 174.81, 174.81
06/04/07, 175.56, 175.56, 175.56, 175.56
06/01/07, 174.03, 174.03, 174.03, 174.03
05/31/07, 172.72, 172.72, 172.72, 172.72
05/30/07, 171.44, 171.44, 171.44, 171.44
05/29/07, 170.08, 170.08, 170.08, 170.08
05/25/07, 172.37, 172.37, 172.37, 172.37
05/24/07, 170.47, 170.47, 170.47, 170.47
05/23/07, 171.58, 171.58, 171.58, 171.58
05/22/07, 171.88, 171.88, 171.88, 171.88
05/21/07, 174.82, 174.82, 174.82, 174.82
05/18/07, 173.27, 173.27, 173.27, 173.27
05/17/07, 173.47, 173.47, 173.47, 173.47
05/16/07, 172.81, 172.81, 172.81, 172.81
05/15/07, 173.23, 173.23, 173.23, 173.23
05/14/07, 172.29, 172.29, 172.29, 172.29
05/11/07, 173.44, 173.44, 173.44, 173.44
05/10/07, 171.11, 171.11, 171.11, 171.11
05/09/07, 171.77, 171.77, 171.77, 171.77
05/08/07, 172.01, 172.01, 172.01, 172.01
05/07/07, 172.85, 172.85, 172.85, 172.85
05/04/07, 174.17, 174.17, 174.17, 174.17
05/03/07, 173.75, 173.75, 173.75, 173.75
05/02/07, 172.41, 172.41, 172.41, 172.41
05/01/07, 173.11, 173.11, 173.11, 173.11
04/30/07, 173.22, 173.22, 173.22, 173.22
04/27/07, 173.56, 173.56, 173.56, 173.56
04/26/07, 171.72, 171.72, 171.72, 171.72
04/25/07, 173.85, 173.85, 173.85, 173.85
04/24/07, 171.69, 171.69, 171.69, 171.69
04/23/07, 173.49, 173.49, 173.49, 173.49
04/20/07, 172.30, 172.30, 172.30, 172.30
04/19/07, 171.61, 171.61, 171.61, 171.61
04/18/07, 171.88, 171.88, 171.88, 171.88
04/17/07, 172.12, 172.12, 172.12, 172.12
04/16/07, 172.53, 172.53, 172.53, 172.53
04/13/07, 174.35, 174.35, 174.35, 174.35
04/12/07, 173.92, 173.92, 173.92, 173.92
04/11/07, 173.86, 173.86, 173.86, 173.86
04/10/07, 173.86, 173.86, 173.86, 173.86
04/09/07, 172.23, 172.23, 172.23, 172.23
04/05/07, 173.48, 173.48, 173.48, 173.48
04/04/07, 172.90, 172.90, 172.90, 172.90
04/03/07, 170.83, 170.83, 170.83, 170.83
04/02/07, 171.47, 171.47, 171.47, 171.47
03/30/07, 171.96, 171.96, 171.96, 171.96
03/29/07, 172.33, 172.33, 172.33, 172.33
03/28/07, 170.84, 170.84, 170.84, 170.84
03/27/07, 169.62, 169.62, 169.62, 169.62
